,Id,LotFrontage,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallQual,PavedDrive,PoolArea,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,TotalSF,BuiltAge,RemodelAge,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
22,23,6.88865495787,17.3785153449,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,2.76686267308,2,2,4,0.0,4,2,4,2,1,2,6,0.286919839407,2,5,2,5,17.3785153449,0,1,0,2,1,2,0,26.3840180462,0.0,5,10.4532498364,1,0.0,11,8.79729661461,8,2,-0.0604474863867,0,0.0,1,7,1.68687711694,8.99831279622,20.6789113251,2.37886580797,2.37886580797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,24,5.70563684169,15.1424864942,0.0,0.0,3,4,3,14.2277826171,0.0,2,6,1.0,0.0,2,-0.820775151121,2,2,4,0.0,4,3,4,5,1,1,6,0.463785129802,2,5,3,5,15.1424864942,0,1,4,2,1,3,0,21.5543299333,0.0,0,0.0,2,0.0,8,7.82432749566,5,2,-0.0604474863867,0,0.0,1,6,-0.0227034452746,7.58445114507,18.091663215,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,25,6.66727000749,15.1424864942,0.0,0.0,3,4,2,9.26469089193,13.3677190511,5,0,1.0,0.0,4,-0.811675245416,2,2,4,0.0,2,3,2,5,1,1,6,-0.941828493866,1,5,3,5,15.1424864942,0,1,0,2,1,2,0,25.3549277315,0.0,5,0.0,2,0.0,7,7.32475465863,5,2,-0.0604474863867,0,0.0,1,6,0.0236895143513,11.6298712231,18.1354599512,5.60873730421,2.92446596231,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,26,7.82432749566,16.869974201,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,2.28684264714,2,2,4,0.0,4,2,4,2,1,2,6,1.94386834943,3,5,2,5,16.869974201,0,1,0,2,1,2,0,28.8545533212,0.0,5,13.2113277409,3,0.0,9,6.22393067182,8,2,-0.0604474863867,0,0.0,1,7,1.19743139288,0.0,20.0668416189,1.22865469808,1.22865469808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,27,6.37721516057,14.4946284585,0.0,0.0,3,4,2,9.89990765473,12.2375602267,1,5,0.0,1.0,4,-0.866274679646,2,2,4,0.0,4,3,4,3,0,1,6,0.482402528791,2,5,3,5,14.4946284585,0,1,4,2,1,2,0,24.5425899497,0.0,5,0.0,2,0.0,7,5.06173308543,5,2,-0.0604474863867,0,0.0,1,5,-0.347454162655,9.74453147709,17.3909616904,6.33966577633,3.07697133101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,28,7.53421221067,17.1469987429,0.0,0.0,3,4,3,15.7095539719,0.0,2,6,1.0,0.0,0,-0.170131893214,2,2,4,0.0,4,2,4,2,1,2,6,1.39465507925,3,5,2,5,17.1469987429,0,1,0,2,1,2,0,27.4302887492,0.0,5,9.44139729039,3,0.0,7,5.97700948714,8,2,-0.0604474863867,0,0.0,1,7,1.5175428143,0.0,20.438728754,1.59753955386,1.22865469808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,29,5.84471771198,16.869974201,0.0,0.0,2,4,1,15.9062517163,0.0,1,6,1.0,0.0,4,-0.804850316137,2,2,4,0.0,4,3,4,2,2,1,6,-0.713765356251,1,5,2,5,16.869974201,0,1,4,2,1,3,0,29.7956279908,0.0,5,0.0,2,0.0,3,10.1925249119,5,2,-0.0604474863867,0,0.0,1,6,1.00722025842,10.529217508,19.9356697806,5.93362073943,2.92446596231,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,30,6.37721516057,12.4717959496,0.0,0.0,1,4,3,0.0,0.0,6,6,0.0,0.0,4,-0.0927826947212,1,7,4,7.24239925364,4,3,4,3,0,1,6,-1.08145898628,1,5,3,1,12.4717959496,0,1,1,2,1,1,0,23.7860523132,0.0,6,0.0,2,0.0,7,0.0,4,2,-0.0604474863867,0,0.0,1,4,-1.22892039555,5.93362073943,15.0659696131,7.07070885302,6.30161234813,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,31,5.97700948714,13.2621823802,13.3677190511,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,0.200689264265,1,2,4,9.01455218189,1,3,2,3,0,1,6,-1.03491548881,1,1,3,5,16.0355119646,0,1,4,5,1,3,0,25.5396466288,0.0,11,0.0,2,0.0,9,6.14403692017,4,0,-0.0604474863867,0,0.0,1,6,-0.929685805959,0.0,17.7892942697,7.27009727275,6.30161234813,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,32,6.20477733564,15.7434209624,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1.51790061506,2,2,4,0.0,4,3,2,3,0,1,6,-0.937174144118,1,5,3,5,15.7434209624,1,1,2,2,1,2,0,25.5711951771,0.0,5,0.0,2,0.0,8,6.55789624365,5,2,-0.0604474863867,0,0.0,1,6,0.413390375208,0.0,18.8259944143,5.60873730421,1.22865469808,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,33,7.18623908994,15.7636354763,0.0,0.0,3,4,0,0.0,0.0,6,6,0.0,0.0,0,1.53155047362,2,2,4,0.0,4,2,4,3,0,2,6,0.0542023520445,2,5,2,5,15.7636354763,0,1,0,2,1,2,0,27.1841808481,0.0,5,0.0,2,0.0,0,4.93670377332,8,2,-0.0604474863867,0,0.0,1,7,0.427308263096,0.0,18.849222335,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,34,6.72793834253,17.1365974239,0.0,0.0,4,4,3,14.9804304909,0.0,5,6,0.0,1.0,4,-0.411279394396,2,2,4,0.0,4,3,4,2,1,1,6,-0.118008588604,2,5,2,5,17.1365974239,1,1,2,2,1,2,0,26.8893151105,0.0,5,0.0,2,0.0,6,5.40358274631,5,2,-0.0604474863867,0,0.0,1,6,0.807730532028,0.0,19.95826086,6.01972287721,6.01972287721,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,35,6.37721516057,16.7623710232,0.0,0.0,2,4,3,15.4838301524,0.0,2,6,1.0,0.0,0,-0.347580054461,2,2,4,0.0,4,0,4,2,1,2,6,0.389315533846,2,5,0,5,16.7623710232,0,1,0,2,1,0,0,24.6347314173,0.0,0,10.0490607372,1,0.0,10,5.84471771198,9,2,-0.0604474863867,0,0.0,1,6,1.18583315298,9.48425085491,19.9967991805,1.22865469808,1.22865469808,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,36,7.77777698368,15.4087302889,16.0450793633,0.0,4,4,0,0.0,0.0,6,6,0.0,0.0,0,1.26537823175,2,2,4,0.0,4,2,4,2,1,3,6,1.01765274972,3,5,0,5,18.8182316059,1,1,0,5,1,2,0,28.4590830512,0.0,10,8.2965916847,3,0.0,11,5.06173308543,8,2,-0.0604474863867,0,0.0,1,9,0.155909449285,7.89291069932,20.6745977163,1.22865469808,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,37,7.87021177204,15.28105171,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1.21987870323,2,2,4,0.0,4,3,4,3,0,1,6,0.929220104526,2,5,3,5,15.28105171,1,1,0,2,1,3,0,27.0727330393,0.0,5,0.0,2,0.0,8,6.52265809901,5,2,-0.0604474863867,0,0.0,1,6,0.109516489659,11.5138568046,18.2946886007,3.70550563296,3.59385963794,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37,38,6.8572030489,15.9712801941,0.0,0.0,3,4,3,15.6925370599,0.0,5,6,0.0,1.0,4,-1.08467241657,2,2,4,0.0,4,3,4,5,1,1,6,0.119363248506,2,5,0,5,15.9712801941,0,1,2,2,1,3,0,25.5626039404,0.0,5,13.2677980585,1,0.0,1,0.0,5,2,-0.0604474863867,0,0.0,1,5,0.573446085917,0.0,19.0878188679,6.1842691472,4.10282101513,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,39,6.6611081308,15.1310829278,0.0,0.0,3,4,3,13.701318235,0.0,2,6,1.0,0.0,4,-0.534128121414,2,2,4,0.0,2,3,4,3,0,1,6,-1.0535328878,1,5,3,5,15.1310829278,0,1,4,2,1,2,0,25.1125778315,0.0,5,0.0,2,0.0,0,6.06178411138,5,2,-0.0604474863867,0,0.0,1,5,0.0167305704074,0.0,18.1223557457,6.26303939216,1.59753955386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,40,6.55789624365,15.4802788641,0.0,0.0,2,2,4,0.0,0.0,4,4,0.0,0.0,3,-1.27577043637,2,2,2,0.0,4,3,4,3,0,2,6,-2.19850292562,0,3,1,3,15.4802788641,0,1,4,2,2,1,0,23.5227747008,0.0,15,0.0,2,0.0,8,0.0,4,0,-0.0604474863867,0,0.0,1,6,-2.43513734582,0.0,15.4802788641,6.10321517461,6.10321517461,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,41,7.15776625747,16.0578088929,0.0,0.0,3,4,3,13.2283424026,0.0,5,6,0.0,0.0,4,-0.26340592669,2,2,4,0.0,4,3,1,5,1,2,6,-0.150589036834,2,5,2,5,16.0578088929,0,1,0,2,1,3,0,25.6523342194,0.0,5,7.60927274066,1,0.0,3,8.41445288283,6,2,-0.0604474863867,0,0.0,1,6,0.0886396578274,0.0,18.7400412216,5.55892882483,5.55892882483,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,42,7.93783482204,16.0705077164,0.0,0.0,2,4,1,14.7763015589,0.0,1,6,0.0,1.0,4,-0.404454465117,2,2,4,0.0,2,3,4,2,2,1,6,-0.76496320347,1,5,2,5,16.0705077164,1,1,2,2,1,3,0,30.0411360104,0.0,5,0.0,2,0.0,9,7.68258740818,5,1,-0.0604474863867,0,0.0,1,5,0.696387428926,0.0,19.241782315,5.88953212241,5.88953212241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,43,6.17019207354,14.4248940404,0.0,0.0,2,4,0,13.7823670724,7.40496590794,0,3,1.0,0.0,2,-1.27577043637,2,2,4,0.0,4,3,2,3,0,1,6,0.147289346989,2,2,2,5,14.4248940404,0,1,2,6,1,2,0,26.0133015422,0.0,14,0.0,2,0.0,3,0.0,5,2,-0.0604474863867,0,0.0,1,5,-0.486633041533,9.9752269498,17.198714423,4.51826969358,4.51826969358,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,44,6.18066806993,14.6563611441,0.0,0.0,3,4,0,10.4422745058,12.2728111557,3,1,1.0,0.0,2,-0.895849373187,2,2,4,0.0,4,3,2,3,0,1,6,-0.76496320347,1,5,3,5,14.6563611441,0,1,4,2,1,3,0,26.026801733,0.0,5,0.0,2,0.0,9,0.0,5,2,-0.0604474863867,0,0.0,1,5,-0.259307539366,8.54692029209,17.5768245954,5.1219872925,4.80504528727,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,45,6.72793834253,15.4731688888,0.0,0.0,3,4,3,9.12617250247,12.3768717654,0,1,1.0,0.0,4,-0.217906398165,2,2,0,0.0,4,3,4,3,0,1,6,-0.802198001448,1,5,2,5,15.4731688888,0,1,0,2,1,3,0,25.1300405721,0.0,5,0.0,2,0.0,7,0.0,5,2,-0.0604474863867,0,0.0,1,6,0.232457832667,0.0,18.5154518461,5.84471771198,5.84471771198,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,46,6.41427527851,17.2703164177,0.0,0.0,2,4,3,12.0197526581,0.0,2,6,1.0,0.0,0,1.67259901205,2,2,4,0.0,4,0,4,2,1,2,6,0.482402528791,2,5,2,5,17.2703164177,0,1,0,2,1,0,0,24.9091739263,0.0,0,11.6786161861,1,0.0,4,7.10000703483,9,2,-0.0604474863867,0,0.0,1,6,1.6288859174,9.38345601391,20.580416348,2.15484540553,2.15484540553,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,47,5.88953212241,16.6412109861,13.1598986328,0.0,1,4,3,16.1429383114,0.0,2,6,1.0,0.0,0,-1.08694739299,2,2,4,0.0,4,2,4,0,1,1,6,0.919911405032,2,5,2,5,18.1983820417,1,1,0,0,1,2,0,28.1564429405,0.0,9,0.0,2,0.0,10,5.65762756635,7,2,-0.0604474863867,0,9.41254311915,1,6,0.891237859354,8.94913717945,20.6947031425,2.37886580797,2.37886580797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,48,7.15776625747,17.0208716707,0.0,0.0,3,4,0,4.51826969358,0.0,2,6,0.0,0.0,2,2.43699109127,2,2,4,0.0,4,2,4,3,0,2,6,1.6459899656,3,5,2,5,17.0208716707,0,1,0,2,1,2,0,27.2115127843,0.0,5,0.0,2,0.0,9,8.56542708283,8,2,-0.0604474863867,0,0.0,1,7,1.4061997112,0.0,20.293812305,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
